content,Positive,Neutral,Negative,Sentiment
挺有圣丹斯气质的电影非常贴合川普、次贷危机、被抛弃的边缘白人等等时代热门议题还挺theAtlantic影像语言我倒是挺喜欢的诗化的neo-nomand从更authentic、贴近其本意的视角去呈现游牧民族本身有重自由、轻物质的特点本片的方法让人感觉这也是一种可以接受的生活,0.61318876,,0.38681124,positive
而从时代性而言，,0.5082036,,0.4917964,positive
人类刚刚进入石器时代，,0.49852431,,0.50147569,negative
流媒体的存在让那些具有着八九十年代黄金时代动作片风格的电影得以存活和延续，,0.50336359,,0.49663641,positive
果然这还是拼爹的时代，,0.45826173,,0.54173827,negative
叙事能力组织故事能力法国电影圈是远不如黄金时代了，,0.50756647,,0.49243353,positive
时代给当地人来带了大利，,0.50213333,,0.49786667,positive
还光顾着学人家的时代糟粕。,0.36000682,,0.63999318,negative
唱起年少时候一下子就把人拉回到童真时代。,0.44470181,,0.55529819,negative
通讯时代恐怖片，,0.30634044,,0.69365956,negative
除了控诉当今多屏时代之外，,0.45812263,,0.54187737,negative
数码时代的恐怖片，,0.2859408,,0.7140592,negative
故事中关于对电子时代的反省还挺不错，,0.71602224,,0.28397776,positive
挺新时代的鬼怪源头是电器和屏幕最后交代Larry可能是人变的想讲人别沉迷电子设备但是家庭和人之间疏离感没做出来暗戏什么都看不出来前后也割裂先吓孩子再吓大人孩子发型特别闪灵丹尼,0.4255009,,0.5744991,negative
新时代的西部片，,0.54051714,,0.45948286,positive
西部蛮荒的时代对现在人来说基本彻底终结了，,0.53370484,,0.46629516,positive
塔子应该是这个时代部分亚洲女性处境的真实写照吧。,0.58249709,,0.41750291,positive
时代早就变了，,0.49931975,,0.50068025,negative
与同时代的另一位无人知晓的女画家AlfKlint相比，,0.54152855,,0.45847145,positive
关于时代背景下的女权。,0.49704088,,0.50295912,negative
#SIFF23#以一战后芬兰独立初期的动荡时代为背景。,0.44862154,,0.55137846,negative
作为时代剧美服化道还是不错的，,0.72345656,,0.27654344,positive
蜡烛时代，,0.49531768,,0.50468232,negative
所处时代的舆论也不会放过他）。,0.38457041,,0.61542959,negative
对于时代背景和以前经历的叙述很少，,0.44985726,,0.55014274,negative
那个时代的人真的好单纯。,0.6189917,,0.3810083,positive
那个时代的女性地位真的是很底下，,0.50881918,,0.49118082,positive
所以这是时代的悲哀，,0.26903012,,0.73096988,negative
演员妆容都是“素装”符合1915年的时代背景（不像我们有些古装剧，,0.44884552,,0.55115448,negative
时代是一张画布，,0.49214172,,0.50785828,negative
几乎没有学生时代的影子，,0.35136411,,0.64863589,negative
但是确实是真实的末法时代的感觉。,0.59844468,,0.40155532,positive
像那个港片闪闪发光的时代一样，,0.50936621,,0.49063379,positive
在这个各种设备齐全条件非常好的时代却没有拍出据有中国古风的艺术美感和精彩的情节真是当下华语影片的悲哀，,0.58490432,,0.41509568,positive
召唤香港电影黄金时代，,0.64312313,,0.35687687,positive
疫情时代，,0.50173823,,0.49826177,positive
很教人怀念香港电影的黄金时代。,0.68172928,,0.31827072,positive
虽然是这样的”惋惜与时代认知。,0.45662379,,0.54337621,negative
就是那个时代凄凉的哀歌,0.27085828,,0.72914172,negative
这不可置信的情节恰到好处地纪录了那个不可理喻的时代。,0.51940248,,0.48059752,positive
社交网络时代欲望、虚拟和真实交织的迷宫惊悚独白，,0.42108483,,0.57891517,negative
我们信心百倍走进新时代。,0.53336202,,0.46663798,positive
改编顺应了时代气息也就舍弃了原著小说里因历史沉淀的厚重感，,0.50096914,,0.49903086,positive
用着智能手机的时代还用剪碎衣服随便撒的方式销毁证据，,0.41979513,,0.58020487,negative
原著社会派推理所含的浓浓的让人沉重又无奈的时代悲剧和人性悲剧几乎被完全改没了，,0.29370654,,0.70629346,negative
放在现今时代背景下这得多脑残？,0.30962837,,0.69037163,negative
为了适应新时代的改编，,0.53674001,,0.46325999,positive
总觉得sp透着一股与这个时代相违和的土味。,0.35066153,,0.64933847,negative
时代不一样逻辑上有很多硬伤。,0.38763042,,0.61236958,negative
但与时代不合。,0.33448507,,0.66551493,negative
和平时代的人想象的成分居多。,0.5919354,,0.4080646,positive
所以活在没有战争和病毒的时代是最幸运的，,0.4054501,,0.5945499,negative
时代感真是一件很好容器，,0.71956134,,0.28043866,positive
绝对是社交媒体时代催生着出现的电影。,0.34389979,,0.65610021,negative
短视频时代的产物,0.33366141,,0.66633859,negative
两个时代的女神齐汇聚，,0.50885537,,0.49114463,positive
时代的丧钟伴随着天边的火花敲响。,0.38801856,,0.61198144,negative
四星：“时代裹挟我们卷入了战争，,0.46159488,,0.53840512,negative
但时代最终摒弃了战争和我们”，,0.40106952,,0.59893048,negative
新时代美国大傻片，,0.41880089,,0.58119911,negative
起码还拍了时代广场和洛杉矶的棕榈树啊。,0.64850377,,0.35149623,positive
简直是中年油腻版的小时代,0.55780388,,0.44219612,positive
黄磊的肚子幻灭了青年时代的他。,0.48165423,,0.51834577,negative
谁在时代的子宫里孕育着新生，,0.5132368,,0.4867632,positive
谁在旧时代里发愣，,0.31333054,,0.68666946,negative
最终形成的是一个僵死的时代切口，,0.41918808,,0.58081192,negative
还原那个时代下了功夫。,0.51229946,,0.48770054,positive
战后时代依旧延续着正常与不正常被打破的例外状态，,0.3945248,,0.6054752,negative
导演想表达的东西都明白但跳出所有的时代指涉单就表层故事结构来说不适感实在太强烈企图在战后的冰冷与虚妄中孕育希望却打着“赎罪”与“未来”的旗号进行道德绑架以爱之名行伤害之实细瘦的同性恋者在病态的时代抽搐不如说纯粹为母性所驱使的女性才是真的病态,0.39663272,,0.60336728,negative
里面沉重而压抑的时代下的人们都已经对生活感到消极，,0.29343235,,0.70656765,negative
去呈后战争时代的伤痕——不育的生命，,0.41833088,,0.58166912,negative
也被精致雍容的时代捕捉所代替，,0.52990977,,0.47009023,positive
但前者依旧是巴拉乔夫将先锋主题是时代题材紧密结合的关键，,0.4706706,,0.5293294,negative
战后凋零时代的色调是鲜血干透，,0.49195783,,0.50804217,negative
战争时代作女人也好惨，,0.3179987,,0.6820013,negative
紧密结合了大数据时代的社会特征，,0.46738154,,0.53261846,negative
还有就是时代的华彩，,0.55134171,,0.44865829,positive
新时代的主旋律恋爱番，,0.65263459,,0.34736541,positive
典型的落后于时代的主旋律拍摄方法，,0.49325589,,0.50674411,negative
好像也是如今这个娱乐至死的时代的某种缩影。,0.39189424,,0.60810576,negative
新时代下，,0.47087241,,0.52912759,negative
因此又回到了帝国主义时代的财阀政治，,0.43137581,,0.56862419,negative
留恋着阿甘正传时代的乡村美国，,0.54526853,,0.45473147,positive
这个时代的《暧暧内含光》。,0.54806288,,0.45193712,positive
有香港无厘头时代的遗风。,0.52168908,,0.47831092,positive
因为学生时代早逝同学的羁绊，,0.4955459,,0.5044541,negative
体现点时代变迁...开头拍得节奏挺好的。,0.65996831,,0.34003169,positive
研究生时代的两大男神女神，,0.5529178,,0.4470822,positive
[允悲]虽然时代和演员都是现代，,0.48744403,,0.51255597,negative
时间循环中对应时代的是在完成当下的“愿望清单”，,0.54634215,,0.45365785,positive
这是属于我们这个时代的困扰和浪漫,0.4800059,,0.5199941,negative
这时代，,0.49998872,,0.50001128,negative
把心放进故事里体会他人的人生时代环境，,0.46466349,,0.53533651,negative
#谷阿莫#都0202年了给初中女生看的甜甜的恋爱还是老阿姨年轻时代的那个祖传配方。,0.66740924,,0.33259076,positive
在这个日趋被圣母白左恶心的时代只会更加加剧世界的分裂。,0.34043789,,0.65956211,negative
一个故事、一个构思和它发生的时代息息相关，,0.45299558,,0.54700442,negative
至少在不刻意渲染那个时代下，,0.31605641,,0.68394359,negative
这种路数的电影需要大量的时代细节来增添戏剧感，,0.51672813,,0.48327187,positive
又保留着些许旧时代美国电影无所顾忌、去性别政治的疯狂和放肆，,0.40480793,,0.59519207,negative
gaga眉眼还是好看的那个时代的歌像《ontheradio》《unanotespeciale》这些都好好听！,0.71007721,,0.28992279,positive
甚至一时不知道这个和《小时代》哪个更雷人💧,0.49600039,,0.50399961,negative
雷公的老时代，,0.50177921,,0.49822079,positive
时代的潮流不可逆，,0.49393359,,0.50606641,negative
历史传记惊悚悬疑都不是本片应有的标签家族内争的很多细节没有普张开来倒是有TF是拖拉机手这种低俗的冷笑话大咖云集的同时表演是真的令人享受不管是gaga的歇斯底里还是老ai的信手拈来单纯就剧情演绎上来说已经很优秀了只是这个混合商战内斗的超级长篇不应该是《小时代》的狗血言情墨西哥女神作为现在开云掌门人皮诺的夫人饰演巫女显得格外显眼讽刺,0.53061453,,0.46938547,positive
尽可能展现了一个家族的生活场景和时代缩影，,0.58745262,,0.41254738,positive
在互联网时代的「科学怪人」模式下，,0.51917213,,0.48082787,positive
而Junior则是机械复制时代诞生的复制品，,0.502257,,0.497743,positive
传统的眼睛观看机制在神经即影像的时代，,0.48317428,,0.51682572,negative
他面向曾经那个单纯的、简单的、逝去的好莱坞作者动作片时代；技术是小克，,0.50419905,,0.49580095,positive
时代的幽魂。,0.62652459,,0.37347541,positive
他在克隆一个范本并试着找到那个范本在这个时代的出路。,0.56205718,,0.43794282,positive
李安认为电影在数字信息时代将迎来新的形态，,0.4967992,,0.5032008,negative
每一次伴随着时代更迭的技术革新都给电影产业的未来发展带来了更多可能，,0.47171717,,0.52828283,negative
但是创造数字时代艺术历史的功绩，,0.46782075,,0.53217925,negative
这是属于数字时代电影的一种神话。,0.4793488,,0.5206512,negative
重庆的话南坪星光时代金逸影城就有～至于视觉享受？,0.58328398,,0.41671602,positive
一个在大制片厂时代永远不会实现的可怕剧本，,0.47430738,,0.52569262,negative
但确实迎合了后疫情时代的需要。,0.50050263,,0.49949737,positive
蛮期待LasVegas背景的灾难片（看到原子弹爆炸示意图立马联想到Fuller的domeoverManhattan只需halfsize轻松抵御生化危机后疫情时代当年的构想或许并没有那么异想天开）,0.6506442,,0.3493558,positive
都智能时代了，,0.47878357,,0.52121643,negative
越看越有种小时代的感觉。,0.5192889,,0.4807111,positive
也是民族主义两面性的时代肖像画。,0.47499994,,0.52500006,negative
就是人物严重缺乏时代气息和地域特点。,0.3017117,,0.6982883,negative
现在便是阳光普照大地的好时代。,0.58605583,,0.41394417,positive
《追虎擒龙》所关注的是两位的末日时代，,0.50365814,,0.49634186,positive
那是我和他们最好的时代。,0.52667977,,0.47332023,positive
时代变了，,0.50045026,,0.49954974,positive
时代变了……,0.51648929,,0.48351071,positive
毕竟那是一个时代的记忆。,0.5040068,,0.4959932,positive
故事拍摄和当时时代背景一样乱，,0.49908875,,0.50091125,negative
被逼成了正面叙事这合着偏偏是男盗女娼的王晶最不擅长的上次从雷跛视角叙事还是几年前呢现在连视角都守不住了感觉王晶就是徐乐向华强就是跛豪老友叙旧那曾是两个人的江湖如今真的不容于时代了,0.41189501,,0.58810499,negative
或者说是一个时代，,0.45321315,,0.54678685,negative
都是香港和香港在这个时代的命运象,0.35067124,,0.64932876,negative
对比港片黄金时代对廉政公署的描绘，,0.66714933,,0.33285067,positive
